Username,Repo_Name,Repo_Url,Stars
jwasham,coding-interview-university,https://www.github.com/jwasham/coding-interview-university,215000
CyC2018,CS-Notes,https://www.github.com/CyC2018/CS-Notes,148000
trekhleb,javascript-algorithms,https://www.github.com/trekhleb/javascript-algorithms,137000
TheAlgorithms,Python,https://www.github.com/TheAlgorithms/Python,132000
yangshun,tech-interview-handbook,https://www.github.com/yangshun/tech-interview-handbook,67300
kdn251,interviews,https://www.github.com/kdn251/interviews,56500
azl397985856,leetcode,https://www.github.com/azl397985856/leetcode,47100
TheAlgorithms,Java,https://www.github.com/TheAlgorithms/Java,45100
algorithm-visualizer,algorithm-visualizer,https://www.github.com/algorithm-visualizer/algorithm-visualizer,36500
crossoverJie,JCSprout,https://www.github.com/crossoverJie/JCSprout,26600
donnemartin,interactive-coding-challenges,https://www.github.com/donnemartin/interactive-coding-challenges,25000
youngyangyang04,leetcode-master,https://www.github.com/youngyangyang04/leetcode-master,24600
halfrost,LeetCode-Go,https://www.github.com/halfrost/LeetCode-Go,23800
huihut,interview,https://www.github.com/huihut/interview,23200
keon,algorithms,https://www.github.com/keon/algorithms,20500
trekhleb,homemade-machine-learning,https://www.github.com/trekhleb/homemade-machine-learning,19000
TheAlgorithms,Javascript,https://www.github.com/TheAlgorithms/Javascript,18700
TheAlgorithms,C-Plus-Plus,https://www.github.com/TheAlgorithms/C-Plus-Plus,18600
mxgmn,WaveFunctionCollapse,https://www.github.com/mxgmn/WaveFunctionCollapse,17500
AtsushiSakai,PythonRobotics,https://www.github.com/AtsushiSakai/PythonRobotics,14700
greyireland,algorithm-pattern,https://www.github.com/greyireland/algorithm-pattern,13300
OpenGenus,cosmos,https://www.github.com/OpenGenus/cosmos,13000
williamfiset,Algorithms,https://www.github.com/williamfiset/Algorithms,12200
halfrost,Halfrost-Field,https://www.github.com/halfrost/Halfrost-Field,10700
apachecn,apachecn-algo-zh,https://www.github.com/apachecn/apachecn-algo-zh,10500
lnishan,awesome-competitive-programming,https://www.github.com/lnishan/awesome-competitive-programming,9500
Blankj,awesome-java-leetcode,https://www.github.com/Blankj/awesome-java-leetcode,8400
jeffgerickson,algorithms,https://www.github.com/jeffgerickson/algorithms,7500
mgechev,javascript-algorithms,https://www.github.com/mgechev/javascript-algorithms,7200
LeetCode-OpenSource,vscode-leetcode,https://www.github.com/LeetCode-OpenSource/vscode-leetcode,7100
