Username,Repo_Name,Repo_Url,Stars
jlevy,the-art-of-command-line,https://www.github.com/jlevy/the-art-of-command-line,104000
nvm-sh,nvm,https://www.github.com/nvm-sh/nvm,56200
junegunn,fzf,https://www.github.com/junegunn/fzf,42800
dylanaraps,pure-bash-bible,https://www.github.com/dylanaraps/pure-bash-bible,30700
google,zx,https://www.github.com/google/zx,29800
koalaman,shellcheck,https://www.github.com/koalaman/shellcheck,28200
mathiasbynens,dotfiles,https://www.github.com/mathiasbynens/dotfiles,27600
LeCoupa,awesome-cheatsheets,https://www.github.com/LeCoupa/awesome-cheatsheets,27500
acmesh-official,acme.sh,https://www.github.com/acmesh-official/acme.sh,25800
starship,starship,https://www.github.com/starship/starship,23600
alebcay,awesome-shell,https://www.github.com/alebcay/awesome-shell,23100
jaywcjlove,linux-command,https://www.github.com/jaywcjlove/linux-command,18200
Nyr,openvpn-install,https://www.github.com/Nyr/openvpn-install,14800
dylanaraps,neofetch,https://www.github.com/dylanaraps/neofetch,14600
rbenv,rbenv,https://www.github.com/rbenv/rbenv,14000
powerline,powerline,https://www.github.com/powerline/powerline,13200
shelljs,shelljs,https://www.github.com/shelljs/shelljs,13100
withfig,autocomplete,https://www.github.com/withfig/autocomplete,12900
Bash-it,bash-it,https://www.github.com/Bash-it/bash-it,12800
faressoft,terminalizer,https://www.github.com/faressoft/terminalizer,12400
jessfraz,dockerfiles,https://www.github.com/jessfraz/dockerfiles,12400
denisidoro,navi,https://www.github.com/denisidoro/navi,10400
codota,TabNine,https://www.github.com/codota/TabNine,9000
rgcr,m-cli,https://www.github.com/rgcr/m-cli,8800
alexanderepstein,Bash-Snippets,https://www.github.com/alexanderepstein/Bash-Snippets,8700
direnv,direnv,https://www.github.com/direnv/direnv,8500
kanaka,mal,https://www.github.com/kanaka/mal,8500
skywind3000,awesome-cheatsheets,https://www.github.com/skywind3000/awesome-cheatsheets,8400
carlospolop,PEASS-ng,https://www.github.com/carlospolop/PEASS-ng,8100
angristan,openvpn-install,https://www.github.com/angristan/openvpn-install,7700
