Username,Repo_Name,Repo_Url,Stars
public-apis,public-apis,https://www.github.com/public-apis/public-apis,186000
neovim,neovim,https://www.github.com/neovim/neovim,51700
strapi,strapi,https://www.github.com/strapi/strapi,43800
tiangolo,fastapi,https://www.github.com/tiangolo/fastapi,43100
hoppscotch,hoppscotch,https://www.github.com/hoppscotch/hoppscotch,39100
slatedocs,slate,https://www.github.com/slatedocs/slate,33800
hasura,graphql-engine,https://www.github.com/hasura/graphql-engine,26200
YMFE,yapi,https://www.github.com/YMFE/yapi,23800
ccxt,ccxt,https://www.github.com/ccxt/ccxt,23700
Binaryify,NeteaseCloudMusicApi,https://www.github.com/Binaryify/NeteaseCloudMusicApi,23200
encode,django-rest-framework,https://www.github.com/encode/django-rest-framework,23000
littlecodersh,ItChat,https://www.github.com/littlecodersh/ItChat,22100
paularmstrong,normalizr,https://www.github.com/paularmstrong/normalizr,20900
Kong,insomnia,https://www.github.com/Kong/insomnia,20200
FallibleInc,security-guide-for-developers,https://www.github.com/FallibleInc/security-guide-for-developers,20100
microsoft,api-guidelines,https://www.github.com/microsoft/api-guidelines,18900
pubkey,rxdb,https://www.github.com/pubkey/rxdb,17100
shieldfy,API-Security-Checklist,https://www.github.com/shieldfy/API-Security-Checklist,17000
directus,directus,https://www.github.com/directus/directus,14300
ChainSafe,web3.js,https://www.github.com/ChainSafe/web3.js,14000
learn-anything,learn-anything,https://www.github.com/learn-anything/learn-anything,13700
youfou,wxpy,https://www.github.com/youfou/wxpy,13200
jsdoc,jsdoc,https://www.github.com/jsdoc/jsdoc,12800
BrainJS,brain.js,https://www.github.com/BrainJS/brain.js,12500
fangzesheng,free-api,https://www.github.com/fangzesheng/free-api,12000
OpenAPITools,openapi-generator,https://www.github.com/OpenAPITools/openapi-generator,11600
graphile,postgraphile,https://www.github.com/graphile/postgraphile,11200
go-chi,chi,https://www.github.com/go-chi/chi,11100
postmanlabs,httpbin,https://www.github.com/postmanlabs/httpbin,10700
star7th,showdoc,https://www.github.com/star7th/showdoc,10300
