Username,Repo_Name,Repo_Url,Stars
flutter,flutter,https://www.github.com/flutter/flutter,138000
justjavac,free-programming-books-zh_CN,https://www.github.com/justjavac/free-programming-books-zh_CN,88300
Genymobile,scrcpy,https://www.github.com/Genymobile/scrcpy,62800
Hack-with-Github,Awesome-Hacking,https://www.github.com/Hack-with-Github/Awesome-Hacking,50000
google,material-design-icons,https://www.github.com/google/material-design-icons,45300
wasabeef,awesome-android-ui,https://www.github.com/wasabeef/awesome-android-ui,42300
square,okhttp,https://www.github.com/square/okhttp,41800
android,architecture-samples,https://www.github.com/android/architecture-samples,40300
Solido,awesome-flutter,https://www.github.com/Solido/awesome-flutter,39800
square,retrofit,https://www.github.com/square/retrofit,39700
PhilJay,MPAndroidChart,https://www.github.com/PhilJay/MPAndroidChart,34800
fastlane,fastlane,https://www.github.com/fastlane/fastlane,34300
airbnb,lottie-android,https://www.github.com/airbnb/lottie-android,32600
shadowsocks,shadowsocks-android,https://www.github.com/shadowsocks/shadowsocks-android,32400
bumptech,glide,https://www.github.com/bumptech/glide,32400
Trinea,android-open-project,https://www.github.com/Trinea/android-open-project,30900
Blankj,AndroidUtilCode,https://www.github.com/Blankj/AndroidUtilCode,30500
xitu,gold-miner,https://www.github.com/xitu/gold-miner,30300
bilibili,ijkplayer,https://www.github.com/bilibili/ijkplayer,30100
skylot,jadx,https://www.github.com/skylot/jadx,29400
zxing,zxing,https://www.github.com/zxing/zxing,29300
laurent22,joplin,https://www.github.com/laurent22/joplin,28700
codepath,android_guides,https://www.github.com/codepath/android_guides,27700
square,leakcanary,https://www.github.com/square/leakcanary,27300
alibaba,fastjson,https://www.github.com/alibaba/fastjson,24200
scwang90,SmartRefreshLayout,https://www.github.com/scwang90/SmartRefreshLayout,23400
CymChad,BaseRecyclerViewAdapterHelper,https://www.github.com/CymChad/BaseRecyclerViewAdapterHelper,22700
react-native-elements,react-native-elements,https://www.github.com/react-native-elements/react-native-elements,22100
google,iosched,https://www.github.com/google/iosched,21200
NativeScript,NativeScript,https://www.github.com/NativeScript/NativeScript,21000
