Username,Repo_Name,Repo_Url,Stars
CSSEGISandData,COVID-19,https://www.github.com/CSSEGISandData/COVID-19,80200
covid19india,covid19india-react,https://www.github.com/covid19india/covid19india-react,19800
nytimes,covid-19-data,https://www.github.com/nytimes/covid-19-data,17200
tokyo-metropolitan-gov,covid19,https://www.github.com/tokyo-metropolitan-gov/covid19,16100
owid,covid-19-data,https://www.github.com/owid/covid-19-data,13900
pcm-dpc,COVID-19,https://www.github.com/pcm-dpc/COVID-19,13000
ieee8023,covid-chestxray-dataset,https://www.github.com/ieee8023/covid-chestxray-dataset,12400
disease-sh,API,https://www.github.com/disease-sh/API,10900
geohot,corona,https://www.github.com/geohot/corona,9100
WorldHealthOrganization,app,https://www.github.com/WorldHealthOrganization/app,8400
ahmadawais,corona-cli,https://www.github.com/ahmadawais/corona-cli,7700
corona-warn-app,cwa-server,https://www.github.com/corona-warn-app/cwa-server,7100
ExpDev07,coronavirus-tracker-api,https://www.github.com/ExpDev07/coronavirus-tracker-api,6400
github,covid19-dashboard,https://www.github.com/github/covid19-dashboard,5100
soroushchehresa,awesome-coronavirus,https://www.github.com/soroushchehresa/awesome-coronavirus,4900
mhdhejazi,CoronaTracker,https://www.github.com/mhdhejazi/CoronaTracker,4800
neherlab,covid19_scenarios,https://www.github.com/neherlab/covid19_scenarios,4700
covidpass-org,covidpass,https://www.github.com/covidpass-org/covidpass,4600
pomber,covid19,https://www.github.com/pomber/covid19,4600
chandrikadeb7,Face-Mask-Detection,https://www.github.com/chandrikadeb7/Face-Mask-Detection,4600
chrismattmann,tika-python,https://www.github.com/chrismattmann/tika-python,4400
datasets,covid-19,https://www.github.com/datasets/covid-19,4100
FoldingAtHome,coronavirus,https://www.github.com/FoldingAtHome/coronavirus,4100
lindawangg,COVID-Net,https://www.github.com/lindawangg/COVID-Net,3800
cyberman54,ESP32-Paxcounter,https://www.github.com/cyberman54/ESP32-Paxcounter,3500
ImperialCollegeLondon,covid19model,https://www.github.com/ImperialCollegeLondon/covid19model,3500
UCSD-AI4H,COVID-CT,https://www.github.com/UCSD-AI4H/COVID-CT,3300
MoH-Malaysia,covid19-public,https://www.github.com/MoH-Malaysia/covid19-public,3200
nychealth,coronavirus-data,https://www.github.com/nychealth/coronavirus-data,3100
cirosantilli,china-dictatorship,https://www.github.com/cirosantilli/china-dictatorship,2800
