Username,Repo_Name,Repo_Url,Stars
justjavac,free-programming-books-zh_CN,https://www.github.com/justjavac/free-programming-books-zh_CN,80200
angular,angular,https://www.github.com/angular/angular,19800
storybookjs,storybook,https://www.github.com/storybookjs/storybook,17200
leonardomso,33-js-concepts,https://www.github.com/leonardomso/33-js-concepts,16100
ionic-team,ionic-framework,https://www.github.com/ionic-team/ionic-framework,13900
prettier,prettier,https://www.github.com/prettier/prettier,13000
SheetJS,sheetjs,https://www.github.com/SheetJS/sheetjs,12400
angular,angular-cli,https://www.github.com/angular/angular-cli,10900
angular,components,https://www.github.com/angular/components,9100
NativeScript,NativeScript,https://www.github.com/NativeScript/NativeScript,8400
jhipster,generator-jhipster,https://www.github.com/jhipster/generator-jhipster,7700
pubkey,rxdb,https://www.github.com/pubkey/rxdb,7100
handsontable,handsontable,https://www.github.com/handsontable/handsontable,6400
teambit,bit,https://www.github.com/teambit/bit,5100
goldbergyoni,javascript-testing-best-practices,https://www.github.com/goldbergyoni/javascript-testing-best-practices,4900
sweetalert2,sweetalert2,https://www.github.com/sweetalert2/sweetalert2,4800
linnovate,mean,https://www.github.com/linnovate/mean,4700
nrwl,nx,https://www.github.com/nrwl/nx,4600
codesandbox,codesandbox-client,https://www.github.com/codesandbox/codesandbox-client,4600
Chocobozzz,PeerTube,https://www.github.com/Chocobozzz/PeerTube,4600
PatrickJS,angular-starter,https://www.github.com/PatrickJS/angular-starter,4400
sudheerj,javascript-interview-questions,https://www.github.com/sudheerj/javascript-interview-questions,4100
angular,protractor,https://www.github.com/angular/protractor,4100
OnsenUI,OnsenUI,https://www.github.com/OnsenUI/OnsenUI,3800
dotansimha,graphql-code-generator,https://www.github.com/dotansimha/graphql-code-generator,3500
PatrickJS,awesome-angular,https://www.github.com/PatrickJS/awesome-angular,3500
text-mask,text-mask,https://www.github.com/text-mask/text-mask,3300
ag-grid,ag-grid,https://www.github.com/ag-grid/ag-grid,3200
jasontaylordev,CleanArchitecture,https://www.github.com/jasontaylordev/CleanArchitecture,3100
NG-ZORRO,ng-zorro-antd,https://www.github.com/NG-ZORRO/ng-zorro-antd,2800
