Username,Repo_Name,Repo_Url,Stars
realm,SwiftLint,https://www.github.com/realm/SwiftLint,80200
facebook,infer,https://www.github.com/facebook/infer,19800
analysis-tools-dev,static-analysis,https://www.github.com/analysis-tools-dev/static-analysis,17200
checkstyle,checkstyle,https://www.github.com/checkstyle/checkstyle,16100
SonarSource,sonarqube,https://www.github.com/SonarSource/sonarqube,13900
Kristories,awesome-guidelines,https://www.github.com/Kristories/awesome-guidelines,13000
facebook,pyre-check,https://www.github.com/facebook/pyre-check,12400
reviewdog,reviewdog,https://www.github.com/reviewdog/reviewdog,10900
simplecov-ruby,simplecov,https://www.github.com/simplecov-ruby/simplecov,9100
detekt,detekt,https://www.github.com/detekt/detekt,8400
import-js,eslint-plugin-import,https://www.github.com/import-js/eslint-plugin-import,7700
PyCQA,pylint,https://www.github.com/PyCQA/pylint,7100
pmd,pmd,https://www.github.com/pmd/pmd,6400
phpro,grumphp,https://www.github.com/phpro/grumphp,5100
htmlhint,HTMLHint,https://www.github.com/htmlhint/HTMLHint,4900
kucherenko,jscpd,https://www.github.com/kucherenko/jscpd,4800
codeclimate,codeclimate,https://www.github.com/codeclimate/codeclimate,4700
trekhleb,state-of-the-art-shitcode,https://www.github.com/trekhleb/state-of-the-art-shitcode,4600
uber,piranha,https://www.github.com/uber/piranha,4600
wemake-services,wemake-python-styleguide,https://www.github.com/wemake-services/wemake-python-styleguide,4600
ehmicky,cross-platform-node-guide,https://www.github.com/ehmicky/cross-platform-node-guide,4400
Tencent,feflow,https://www.github.com/Tencent/feflow,4100
urish,typewiz,https://www.github.com/urish/typewiz,4100
Tencent,CodeAnalysis,https://www.github.com/Tencent/CodeAnalysis,3800
jakzal,phpqa,https://www.github.com/jakzal/phpqa,3500
imgbot,Imgbot,https://www.github.com/imgbot/Imgbot,3500
joshuaclayton,unused,https://www.github.com/joshuaclayton/unused,3300
SonarSource,SonarJS,https://www.github.com/SonarSource/SonarJS,3200
pdepend,pdepend,https://www.github.com/pdepend/pdepend,3100
SonarSource,SonarTS,https://www.github.com/SonarSource/SonarTS,2800
