Username,Repo_Name,Repo_Url,Stars
metabase,metabase,https://www.github.com/metabase/metabase,80200
eclipse,deeplearning4j,https://www.github.com/eclipse/deeplearning4j,19800
logseq,logseq,https://www.github.com/logseq/logseq,17200
LightTable,LightTable,https://www.github.com/LightTable/LightTable,16100
penpot,penpot,https://www.github.com/penpot/penpot,13900
kanaka,mal,https://www.github.com/kanaka/mal,13000
lk-geimfari,awesomo,https://www.github.com/lk-geimfari/awesomo,12400
tonsky,datascript,https://www.github.com/tonsky/datascript,10900
reagent-project,reagent,https://www.github.com/reagent-project/reagent,9100
riemann,riemann,https://www.github.com/riemann/riemann,8400
weavejester,compojure,https://www.github.com/weavejester/compojure,7700
bbatsov,clojure-style-guide,https://www.github.com/bbatsov/clojure-style-guide,7100
izhangzhihao,intellij-rainbow-brackets,https://www.github.com/izhangzhihao/intellij-rainbow-brackets,6400
ring-clojure,ring,https://www.github.com/ring-clojure/ring,5100
status-im,status-react,https://www.github.com/status-im/status-react,4900
clojure-emacs,cider,https://www.github.com/clojure-emacs/cider,4800
viebel,klipse,https://www.github.com/viebel/klipse,4700
bhauman,lein-figwheel,https://www.github.com/bhauman/lein-figwheel,4600
tallesl,Rich-Hickey-fanclub,https://www.github.com/tallesl/Rich-Hickey-fanclub,4600
babashka,babashka,https://www.github.com/babashka/babashka,4600
twosigma,beakerx,https://www.github.com/twosigma/beakerx,4400
pedestal,pedestal,https://www.github.com/pedestal/pedestal,4100
clj-commons,aleph,https://www.github.com/clj-commons/aleph,4100
weavejester,hiccup,https://www.github.com/weavejester/hiccup,3800
razum2um,awesome-clojure,https://www.github.com/razum2um/awesome-clojure,3500
http-kit,http-kit,https://www.github.com/http-kit/http-kit,3500
defold,defold,https://www.github.com/defold/defold,3300
onyx-platform,onyx,https://www.github.com/onyx-platform/onyx,3200
anmonteiro,lumo,https://www.github.com/anmonteiro/lumo,3100
xtdb,xtdb,https://www.github.com/xtdb/xtdb,2800
