Username,Repo_Name,Repo_Url,Stars
vercel,next.js,https://www.github.com/vercel/next.js,80200
rust-lang,rust,https://www.github.com/rust-lang/rust,19800
webpack,webpack,https://www.github.com/webpack/webpack,17200
sveltejs,svelte,https://www.github.com/sveltejs/svelte,16100
gatsbyjs,gatsby,https://www.github.com/gatsbyjs/gatsby,13900
JetBrains,kotlin,https://www.github.com/JetBrains/kotlin,13000
babel,babel,https://www.github.com/babel/babel,12400
parcel-bundler,parcel,https://www.github.com/parcel-bundler/parcel,10900
evanw,esbuild,https://www.github.com/evanw/esbuild,9100
vlang,v,https://www.github.com/vlang/v,8400
markedjs,marked,https://www.github.com/markedjs/marked,7700
swc-project,swc,https://www.github.com/swc-project/swc,7100
vercel,pkg,https://www.github.com/vercel/pkg,6400
v8,v8,https://www.github.com/v8/v8,5100
AssemblyScript,assemblyscript,https://www.github.com/AssemblyScript/assemblyscript,4900
ziglang,zig,https://www.github.com/ziglang/zig,4800
Konloch,bytecode-viewer,https://www.github.com/Konloch/bytecode-viewer,4700
nim-lang,Nim,https://www.github.com/nim-lang/Nim,4600
gopherjs,gopherjs,https://www.github.com/gopherjs/gopherjs,4600
RustPython,RustPython,https://www.github.com/RustPython/RustPython,4600
compiler-explorer,compiler-explorer,https://www.github.com/compiler-explorer/compiler-explorer,4400
goplus,gop,https://www.github.com/goplus/gop,4100
apache,tvm,https://www.github.com/apache/tvm,4100
numba,numba,https://www.github.com/numba/numba,3800
JetBrains,kotlin-native,https://www.github.com/JetBrains/kotlin-native,3500
elm,compiler,https://www.github.com/elm/compiler,3500
aalhour,awesome-compilers,https://www.github.com/aalhour/awesome-compilers,3300
Nuitka,Nuitka,https://www.github.com/Nuitka/Nuitka,3200
DoctorWkt,acwj,https://www.github.com/DoctorWkt/acwj,3100
rescript-lang,rescript-compiler,https://www.github.com/rescript-lang/rescript-compiler,2800
