Username,Repo_Name,Repo_Url,Stars
amphp,amp,https://www.github.com/amphp/amp,80200
danog,MadelineProto,https://www.github.com/danog/MadelineProto,19800
amphp,http-server,https://www.github.com/amphp/http-server,17200
unreal4u,telegram-api,https://www.github.com/unreal4u/telegram-api,16100
amphp,http-client,https://www.github.com/amphp/http-client,13900
amphp,parallel,https://www.github.com/amphp/parallel,13000
php-service-bus,service-bus,https://www.github.com/php-service-bus/service-bus,12400
amphp,byte-stream,https://www.github.com/amphp/byte-stream,10900
amphp,mysql,https://www.github.com/amphp/mysql,9100
amphp,parallel-functions,https://www.github.com/amphp/parallel-functions,8400
amphp,process,https://www.github.com/amphp/process,7700
amphp,socket,https://www.github.com/amphp/socket,7100
amphp,redis,https://www.github.com/amphp/redis,6400
amphp,dns,https://www.github.com/amphp/dns,5100
kelunik,acme,https://www.github.com/kelunik/acme,4900
amphp,sync,https://www.github.com/amphp/sync,4800
amphp,websocket-client,https://www.github.com/amphp/websocket-client,4700
PeeHaa,mailgrab,https://www.github.com/PeeHaa/mailgrab,4600
amphp,websocket-server,https://www.github.com/amphp/websocket-server,4600
amphp,file,https://www.github.com/amphp/file,4600
jolicode,asynit,https://www.github.com/jolicode/asynit,4400
amphp,cache,https://www.github.com/amphp/cache,4100
amphp,serialization,https://www.github.com/amphp/serialization,4100
amphp,postgres,https://www.github.com/amphp/postgres,3800
amphp,windows-registry,https://www.github.com/amphp/windows-registry,3500
amphp,hpack,https://www.github.com/amphp/hpack,3500
amphp,beanstalk,https://www.github.com/amphp/beanstalk,3300
phpinnacle,ridge,https://www.github.com/phpinnacle/ridge,3200
amphp,aerys,https://www.github.com/amphp/aerys,3100
amphp,cluster,https://www.github.com/amphp/cluster,2800
